index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
260,NR2608,20260605,15575,15705,15425,15550,84768,70764,1320099.955,15570,15600,NR
261,NR2609,20260605,15550,15720,15440,15545,17111,21726,266537.445,15575,15590,NR
262,NR2610,20260605,15610,15750,15485,15580,3604,7684,56297.32,15620,15635,NR
263,NR2611,20260605,15765,15850,15610,15705,1180,5512,18553.95,15720,15705,NR
264,NR2612,20260605,15785,15845,15720,15745,61,288,964.0,15800,15885,NR
265,NR2701,20260605,15820,15950,15720,15810,1946,11304,30838.405,15845,15900,NR
266,NR2702,20260605,,,,15940,0,15,0.0,15940,15950,NR
267,NR2703,20260605,15970,15970,15970,15970,1,23,15.97,15970,15930,NR
268,NR2704,20260605,,,,15960,0,30,0.0,15960,15960,NR
269,NR2705,20260605,15995,15995,15930,15930,2,13,31.925,15960,16080,NR
258,NR2606,20260608,15345,15345,15135,15220,120,690,1824.3,15200,15450,NR
259,NR2607,20260608,15450,15480,15095,15205,32789,17138,498806.36,15210,15485,NR
260,NR2608,20260608,15560,15570,15175,15295,112568,68671,1721876.17,15295,15570,NR
261,NR2609,20260608,15540,15575,15200,15300,22390,21075,342836.63,15310,15575,NR
262,NR2610,20260608,15580,15590,15240,15320,4834,8829,74121.395,15330,15620,NR
263,NR2611,20260608,15690,15690,15365,15455,1097,5957,16982.48,15480,15720,NR
264,NR2612,20260608,15635,15650,15425,15500,113,249,1756.11,15540,15800,NR
265,NR2701,20260608,15800,15800,15495,15585,2394,11558,37341.45,15595,15845,NR
266,NR2702,20260608,15630,15665,15615,15615,4,12,62.56,15640,15940,NR
267,NR2703,20260608,15645,15665,15645,15665,2,22,31.31,15655,15970,NR
268,NR2704,20260608,15750,15760,15700,15760,6,25,94.37,15725,15960,NR
269,NR2705,20260608,15900,15900,15700,15700,8,14,126.095,15760,15960,NR
258,NR2606,20260609,15300,15300,15120,15120.0,30,670,456.25,15205,15200,NR
259,NR2607,20260609,15185,15310,15045,15180.0,20831,15443,316367.195,15185,15210,NR
260,NR2608,20260609,15295,15390,15105,15255.0,80604,65123,1229754.545,15255,15295,NR
261,NR2609,20260609,15275,15405,15135,15275.0,17386,21347,265497.335,15270,15310,NR
262,NR2610,20260609,15280,15460,15180,15310.0,6556,8800,100436.01,15315,15330,NR
263,NR2611,20260609,15455,15590,15300,15445.0,1250,6219,19290.72,15430,15480,NR
264,NR2612,20260609,15530,15665,15405,15530.0,121,218,1878.77,15525,15540,NR
265,NR2701,20260609,15605,15705,15425,15550.0,1508,11678,23518.35,15595,15595,NR
266,NR2702,20260609,,,,15640.0,0,12,0.0,15640,15640,NR
267,NR2703,20260609,15695,15695,15695,15695.0,1,22,15.695,15695,15655,NR
268,NR2704,20260609,,,,15725.0,0,25,0.0,15725,15725,NR
269,NR2705,20260609,15710,15745,15700,15740.0,6,16,94.295,15715,15760,NR
258,NR2606,20260610,15050,15050,14890,14890,30,640,449.9,14995,15205,NR
259,NR2607,20260610,15150,15220,14735,14865,18544,13340,277166.93,14945,15185,NR
260,NR2608,20260610,15255,15290,14810,14945,89144,62531,1338344.085,15010,15255,NR
261,NR2609,20260610,15275,15315,14845,14970,29014,21786,436482.63,15040,15270,NR
262,NR2610,20260610,15305,15345,14890,15015,7949,9177,119958.86,15090,15315,NR
263,NR2611,20260610,15400,15475,15035,15150,3980,7689,60802.06,15275,15430,NR
264,NR2612,20260610,15430,15525,15100,15175,405,300,6231.495,15385,15525,NR
265,NR2701,20260610,15570,15580,15130,15240,2739,12027,42110.205,15370,15595,NR
266,NR2702,20260610,,,,15565,0,12,0.0,15565,15640,NR
267,NR2703,20260610,15530,15530,15325,15325,4,21,61.59,15395,15695,NR
268,NR2704,20260610,15505,15505,15505,15505,1,24,15.505,15505,15725,NR
269,NR2705,20260610,,,,15630,0,16,0.0,15630,15715,NR
