index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
247,BR2705,20260602,14680,14800,14650,14650,4,31,29.4025,14700,14575,BR
236,BR2606,20260603,14545,14635,14385,14510.0,362,1396,2627.245,14515,14570,BR
237,BR2607,20260603,14695,14810,14530,14655.0,192859,46648,1414349.035,14665,14710,BR
238,BR2608,20260603,14700,14830,14570,14680.0,14667,26949,107773.115,14695,14750,BR
239,BR2609,20260603,14700,14850,14580,14690.0,50537,46415,371849.9025,14715,14755,BR
240,BR2610,20260603,14650,14830,14570,14690.0,775,4969,5694.375,14695,14730,BR
241,BR2611,20260603,14835,14835,14540,14605.0,41,499,300.1975,14640,14685,BR
242,BR2612,20260603,14765,14765,14630,14630.0,3,84,22.08,14720,14730,BR
243,BR2701,20260603,14715,14830,14590,14640.0,64,898,470.1125,14690,14715,BR
244,BR2702,20260603,,,,14700.0,0,21,0.0,14700,14700,BR
245,BR2703,20260603,14615,14665,14615,14645.0,4,46,29.275,14635,14675,BR
246,BR2704,20260603,14610,14670,14610,14665.0,5,44,36.6425,14655,14645,BR
247,BR2705,20260603,,,,14700.0,0,31,0.0,14700,14700,BR
236,BR2606,20260604,14520,14520,14095,14140,170,1356,1214.055,14280,14515,BR
237,BR2607,20260604,14695,14720,14260,14300,227370,47781,1644248.7125,14460,14665,BR
238,BR2608,20260604,14660,14730,14285,14335,19081,26848,138120.065,14475,14695,BR
239,BR2609,20260604,14730,14750,14280,14305,57348,46927,415326.66,14480,14715,BR
240,BR2610,20260604,14690,14690,14265,14295,778,4913,5645.5225,14510,14695,BR
241,BR2611,20260604,14590,14615,14230,14260,73,498,524.69,14375,14640,BR
242,BR2612,20260604,14640,14640,14295,14295,17,85,122.7375,14435,14720,BR
243,BR2701,20260604,14670,14685,14280,14325,146,919,1053.5875,14430,14690,BR
244,BR2702,20260604,14340,14340,14340,14340,1,21,7.17,14340,14700,BR
245,BR2703,20260604,14485,14485,14250,14340,34,33,243.8625,14340,14635,BR
246,BR2704,20260604,14605,14605,14335,14335,8,40,57.6225,14405,14655,BR
247,BR2705,20260604,14375,14375,14155,14155,4,29,28.53,14265,14700,BR
236,BR2606,20260605,13960,14035,13500,13730,554,1174,3833.23,13835,14280,BR
237,BR2607,20260605,14220,14275,13685,13875,252380,52970,1769323.9025,14020,14460,BR
238,BR2608,20260605,14190,14295,13730,13915,24041,27694,168707.2175,14030,14475,BR
239,BR2609,20260605,14245,14285,13750,13915,75941,50499,533024.0,14035,14480,BR
240,BR2610,20260605,14255,14500,13760,13920,1219,5303,8574.5,14065,14510,BR
241,BR2611,20260605,14225,14225,13790,13965,142,515,998.275,14060,14375,BR
242,BR2612,20260605,14225,14265,13925,13960,37,85,261.3275,14125,14435,BR
243,BR2701,20260605,14180,14345,13835,13945,222,1005,1564.8425,14095,14430,BR
244,BR2702,20260605,14180,14180,13900,13900,6,21,42.215,14070,14340,BR
245,BR2703,20260605,14150,14245,13915,13915,9,35,63.435,14095,14340,BR
246,BR2704,20260605,14065,14065,13930,13945,5,42,35.0125,14005,14405,BR
247,BR2705,20260605,14180,14180,13680,13680,16,37,112.045,14005,14265,BR
236,BR2606,20260608,13730,13730,13335,13525,414,1038,2791.65,13485,13835,BR
237,BR2607,20260608,13805,13880,13515,13850,200122,51460,1371654.6525,13705,14020,BR
238,BR2608,20260608,13945,13945,13570,13890,24176,29119,166155.4525,13745,14030,BR
239,BR2609,20260608,13900,13935,13580,13910,75980,50034,522554.785,13755,14035,BR
240,BR2610,20260608,13795,13920,13595,13905,770,5593,5294.93,13750,14065,BR
