,0
2021-12-07,-0.00029187199796049026
2021-12-08,-0.009370470500795544
2021-12-09,0.0019638179879643038
2021-12-10,-0.0015630023319645055
2021-12-13,-0.002840123252761663
2021-12-14,0.0007588776845293462
2021-12-15,0.0019132103102488698
2021-12-16,0.001845484472593351
2021-12-17,-0.002788082317395894
2021-12-20,0.000928522319849874
2021-12-21,0.005937830447427776
2021-12-22,-0.0021311659724567635
2021-12-23,0.0013597163461618583
2021-12-24,0.0006672082291754747
2021-12-27,-0.0024392296403423844
2021-12-28,-0.0021779868640631646
2021-12-29,0.0002931899099497148
2021-12-30,-0.0005548676870470783
2021-12-31,-0.0009437176195725083
2022-01-04,0.0020197088395594717
2022-01-05,-0.0018442460367028676
2022-01-06,0.003307939604066234
2022-01-07,0.004733642712805579
2022-01-10,0.003023403366054754
2022-01-11,-0.0023982835387406083
2022-01-12,0.0016167073137068786
2022-01-13,-0.0048492357829776865
2022-01-14,-0.005095508338588005
2022-01-17,-0.002852200597234465
2022-01-18,0.005503160091093923
2022-01-19,0.0028741461473151516
2022-01-20,0.00018193793335388828
2022-01-21,0.00265077038133043
2022-01-24,0.0068033140026799365
2022-01-25,0.0025118101125527603
2022-01-26,-0.00039610608608006096
2022-01-27,0.0055210642908710365
2022-01-28,-0.005658778338964537
2022-02-07,0.0014335993545111533
2022-02-08,-0.0004551526478433932
2022-02-09,0.0018794478127790188
2022-02-10,-0.0029350849245833263
2022-02-11,-0.0004827323288670809
2022-02-14,0.0058319110955837965
2022-02-15,-0.002312881847457892
2022-02-16,0.004518761066189829
2022-02-17,0.0019428574198616397
2022-02-18,0.003957511834526421
2022-02-21,-0.0018853725899059658
2022-02-22,0.0033376577975597304
2022-02-23,0.00042571356749906096
2022-02-24,-0.00371857643214046
2022-02-25,0.009277864766072962
2022-02-28,-0.015697689867342886
2022-03-01,-0.005064604790944755
2022-03-02,0.011173435187129686
2022-03-03,-0.005006794776063316
2022-03-04,0.0001876388483132634
2022-03-07,-0.0027155775960063687
2022-03-08,-0.001701320121632142
2022-03-09,0.0026421247819555134
2022-03-10,0.007901810642790419
2022-03-11,0.008660847428402478
2022-03-14,-0.006448398842798006
2022-03-15,0.008195341369182338
2022-03-16,0.001980435221413601
2022-03-17,0.0019199494638507068
2022-03-18,-0.004932862534237828
2022-03-21,-0.0035024385792411165
2022-03-22,-0.002582894554624247
2022-03-23,-0.012608503585051995
2022-03-24,0.0014307660102362446
2022-03-25,-0.0003134239153199284
2022-03-28,0.00267098067337319
2022-03-29,0.0061125567801898
2022-03-30,-0.0009697727758760566
2022-03-31,-0.001254331722600683
2022-04-01,-0.004986204857229485
2022-04-06,0.00513032199490213
2022-04-07,0.001881210806281551
2022-04-08,-0.00034053823323144434
2022-04-11,0.0011151489323840327
2022-04-12,-0.0025110474124482684
2022-04-13,0.0014347136718516652
2022-04-14,-0.0012880984850081074
2022-04-15,-0.0004646413987491133
2022-04-18,-0.026124313752343212
2022-04-19,-0.00120800109644617
2022-04-20,-0.002989183242295589
2022-04-21,0.0021242198931927477
2022-04-22,-9.01054202789208e-05
2022-04-25,-0.005565571358011655
2022-04-26,-0.004305878495675654
2022-04-27,0.001898216043351266
2022-04-28,0.00018400719273016107
2022-04-29,-0.002323389448467883
2022-05-05,0.0016007694506183713
2022-05-06,-0.0010627262439963192
2022-05-09,-0.0077354763461610025
2022-05-10,-0.00348297152985439
2022-05-11,-0.001854644253773183
2022-05-12,0.005336049277197829
2022-05-13,-0.007697677943051838
2022-05-16,3.7955791797463504e-05
2022-05-17,0.0069085189971505095
2022-05-18,-3.571370728033611e-05
2022-05-19,-0.005903603708118396
2022-05-20,0.0031469804179517337
2022-05-23,0.0037433077251210947
2022-05-24,-0.0022703846392284443
2022-05-25,-0.0001449154822404145
2022-05-26,-0.00018444864228810197
2022-05-27,0.002274561916985311
2022-05-30,0.0016495271701444248
2022-05-31,-0.0014629884116216941
2022-06-01,0.0011204287460329417
2022-06-02,0.00548392344367517
2022-06-06,-0.010834568112832777
2022-06-07,0.0014358174576731722
2022-06-08,0.005516853133730164
2022-06-09,0.005230343388029254
2022-06-10,0.001338501415983944
2022-06-13,-0.005741565681922366
2022-06-14,-0.0010502418741884533
2022-06-15,-0.0008957328761225281
2022-06-16,-0.003866903290537278
2022-06-17,-0.00020919159782051278
2022-06-20,-0.004657975916038645
2022-06-21,0.003160009029638162
2022-06-22,-0.006184454374589614
2022-06-23,0.004727234699633423
2022-06-24,0.0015365828213562112
2022-06-27,0.0037795712173122756
2022-06-28,0.0064917007101530306
2022-06-29,-0.006636931440307801
2022-06-30,0.0012739512602956827
2022-07-01,-0.006400203657998008
2022-07-04,-0.005429405714662583
2022-07-05,0.002796622040131128
2022-07-06,-0.0012815806723092248
2022-07-07,0.001102076656671539
2022-07-08,-0.0026353072884034083
2022-07-11,-0.01141735115192418
2022-07-12,-0.0037208440446905933
2022-07-13,-0.006934572786638289
2022-07-14,0.0019310327357516277
2022-07-15,-0.007354831012885276
2022-07-18,0.0051363146949588824
2022-07-19,0.004621731690233377
2022-07-20,0.0021147592349633803
2022-07-21,-0.0019950315829079424
2022-07-22,0.0012169546248029552
2022-07-25,0.007559212744388631
2022-07-26,-0.002602397954589595
2022-07-27,0.00538529440556804
2022-07-28,0.003683117454155435
2022-07-29,0.002490696946645566
2022-08-01,0.004729608410079211
2022-08-02,0.0003900626533530538
2022-08-03,0.0007856696437450221
2022-08-04,-0.00736256331563049
2022-08-05,-0.00527162947762415
2022-08-08,0.007166711159353333
2022-08-09,0.002202350832361307
2022-08-10,-0.004045235395464237
2022-08-11,-0.0031499654412730574
2022-08-12,0.004940704553017544
2022-08-15,-0.0006652756185781916
2022-08-16,-0.0010770000277255283
2022-08-17,0.0022364210397854602
2022-08-18,-0.01220499584606737
2022-08-19,-0.002083043384598763
2022-08-22,0.0009180227285760375
2022-08-23,0.0036431570910433145
2022-08-24,0.002530033851224513
2022-08-25,-0.00017694803109608324
2022-08-26,0.003594692383742196
2022-08-29,-0.0032957912361979923
2022-08-30,-0.013770102408695346
2022-08-31,0.000463962994273382
2022-09-01,0.004422945543818552
2022-09-02,-0.008950086311984098
2022-09-05,-0.005522392115750745
2022-09-06,0.003960723769487593
2022-09-07,-0.0023897455256430885
2022-09-08,0.0005042406411932283
2022-09-09,-0.004045747736464082
2022-09-13,0.001158293348204159
2022-09-14,-0.0006877154007767015
2022-09-15,-0.0008163163129973265
2022-09-16,-0.00012363696189386967
2022-09-19,-0.0017296095764842536
2022-09-20,0.0008626525522313953
2022-09-21,0.00011048367106038758
2022-09-22,0.0034406061487657702
2022-09-23,-0.0031417266307275362
2022-09-26,0.006263111840525361
2022-09-27,-0.0008575703152140842
2022-09-28,0.004923757876078749
2022-09-29,-0.000570996305068983
2022-09-30,0.0014285860358940043
2022-10-10,0.0065112914538301234
2022-10-11,-0.000330554711780721
2022-10-12,-6.427254904046108e-05
2022-10-13,0.007301857885123483
2022-10-14,0.002750654792013131
2022-10-17,0.0022738489481191108
2022-10-18,-0.006530262929237889
2022-10-19,-0.002431897026968408
2022-10-20,0.0019847331552653082
2022-10-21,0.0029903989828584075
2022-10-24,-0.010598441816625172
2022-10-25,-0.0010321199609456743
2022-10-26,0.004105944154629706
2022-10-27,0.0010630915682354972
2022-10-28,-0.008360614189940099
2022-10-31,-0.0032379558404881407
2022-11-01,0.00660652381902525
2022-11-02,0.0022349336413819447
2022-11-03,-0.0042188157962585555
2022-11-04,-0.0012559839524253862
2022-11-07,0.0013376997612015026
2022-11-08,0.0018911416598634467
2022-11-09,0.0015037051866005646
2022-11-10,0.0035648703233752783
2022-11-11,-0.0019084391065075045
2022-11-14,0.0003143077840306888
2022-11-15,-0.009407300379298659
2022-11-16,0.0014321821306918369
2022-11-17,0.0027867533814002307
2022-11-18,0.001544239057684234
2022-11-21,0.0006896001777438993
2022-11-22,-0.003591648466207254
2022-11-23,-0.0030768767186487396
2022-11-24,3.171505521964784e-05
2022-11-25,0.002039207685901628
2022-11-28,-0.0046829366842333605
2022-11-29,-0.0007724871814159908
2022-11-30,-0.005262567950663943
2022-12-01,0.0018513489309055636
2022-12-02,0.0032737648065552026
2022-12-05,-0.006481129763141156
2022-12-06,0.0016571150876775363
2022-12-07,-0.0005638427862434147
2022-12-08,-0.0014960880750254386
2022-12-09,0.004917347176575183
2022-12-12,-0.0070741774877321984
2022-12-13,-0.0011503267335594225
2022-12-14,0.002012236832767137
2022-12-15,-0.003748018975626012
2022-12-16,-0.013088754598026438
2022-12-19,0.001303514580619503
2022-12-20,-0.003530770787984862
2022-12-21,0.00893025484022631
2022-12-22,0.0017394877614037253
2022-12-23,0.0004594556698440195
2022-12-26,0.0037915039016066486
2022-12-27,-0.0007341833438000363
2022-12-28,-0.0014209979937709499
2022-12-29,0.0020711770233649064
2022-12-30,0.0025170861297107764
2023-01-03,-0.003234520001056155
2023-01-04,-0.0003717588191667891
2023-01-05,0.0025704868697350287
2023-01-06,-0.0013305159934799433
2023-01-09,-0.0011761004255915375
2023-01-10,0.0004861617218117499
2023-01-11,-0.0072311112590545575
2023-01-12,0.0038348997062772703
2023-01-13,-0.005799984781838467
2023-01-16,0.0005150237863714041
2023-01-17,-0.004516988053635249
2023-01-18,-0.0031727741303443384
2023-01-19,0.0018646247177981107
2023-01-20,-0.0009970223898028928
2023-01-30,-0.001151139154939541
2023-01-31,-0.00026041195193254917
2023-02-01,-0.005478410086663747
2023-02-02,-0.0018419337509408495
2023-02-03,-0.002100034753342473
2023-02-06,0.008345701619464128
2023-02-07,-0.0058364873252744216
2023-02-08,-0.0022869204898495776
2023-02-09,0.00307807828027033
2023-02-10,-0.006152150676319807
2023-02-13,-0.009725993277171167
2023-02-14,-0.004483141081927181
2023-02-15,-0.0027731274267413825
2023-02-16,-0.005689158124215974
2023-02-17,0.009561775606214979
2023-02-20,0.00027929103063099403
2023-02-21,0.004536774615918764
2023-02-22,0.004192189999621793
2023-02-23,0.0021019558973961634
2023-02-24,-0.0019702343904961506
2023-02-27,0.004846692706657397
2023-02-28,-0.0025164509520302276
2023-03-01,-0.004766577081753961
2023-03-02,0.000866870210937736
2023-03-03,-0.0022442173115390616
2023-03-06,0.0032435958427544393
2023-03-07,-0.007799142816606831
2023-03-08,-0.004398115230395506
2023-03-09,0.006223081100929394
2023-03-10,-0.004684441075542499
2023-03-13,0.0019081040848488034
2023-03-14,-0.0014998200167820304
2023-03-15,0.002288179471592668
2023-03-16,-0.0012480271548080293
2023-03-17,0.004103326474814517
2023-03-20,-0.0014308921890237674
2023-03-21,-0.004626329859288386
2023-03-22,-0.003380341451496607
2023-03-23,-0.0038810929923688096
2023-03-24,-0.013947234986137438
2023-03-27,0.008617344964656774
2023-03-28,-0.0025373605490447426
2023-03-29,0.0020374065471839855
2023-03-30,4.1435650807994544e-05
2023-03-31,-0.0010090115890054516
2023-04-03,-0.0024939288466910795
2023-04-04,-0.011939125113534793
2023-04-06,-0.01035250049026556
2023-04-07,-0.003680558984425186
2023-04-10,-0.001162259081866838
2023-04-11,0.000362620880157266
2023-04-12,-0.0013206154347778594
2023-04-13,-0.011826030753351112
2023-04-14,0.000439691437965884
2023-04-17,-0.009111348746323947
2023-04-18,0.007203975879725872
2023-04-19,-0.0011973973875080346
2023-04-20,-0.00659873211055241
2023-04-21,-0.0047504510611227286
2023-04-24,-0.011384984898679704
2023-04-25,-0.0017964590893863096
2023-04-26,-0.0018669981416056783
2023-04-27,0.011055435135748628
2023-04-28,-0.00642823664326903
2023-05-04,-0.01611471519623079
2023-05-05,-0.005112950840583195
2023-05-08,0.004381387922875902
2023-05-09,-0.001626146127480111
2023-05-10,-0.009137066221329385
2023-05-11,-0.004506937256783718
2023-05-12,-0.0021381813531269472
2023-05-15,0.00035682868403944944
2023-05-16,0.002122800885060583
2023-05-17,0.0008066983626681391
2023-05-18,-0.00226854914195734
2023-05-19,-0.005588703920103437
2023-05-22,-0.008418298545366467
2023-05-23,-0.005890870119805742
2023-05-24,-0.002868841767084642
2023-05-25,-0.010195331368346317
2023-05-26,0.0006058160593139516
2023-05-29,0.011686097051780892
2023-05-30,-0.0016858453491852316
2023-05-31,-0.005805662229102168
2023-06-01,-0.001126996246202397
2023-06-02,0.000332988996912205
2023-06-05,0.003482753105597235
2023-06-06,-0.008070277707842277
2023-06-07,0.004110118043558264
2023-06-08,0.000559696925971381
2023-06-09,0.0018772878483594856
2023-06-12,-0.002301291159086606
2023-06-13,-0.0008239663450134089
2023-06-14,-0.0075913244605991135
2023-06-15,-0.0011584418053048444
2023-06-16,0.004735639367070986
2023-06-19,-0.0008974546196616013
2023-06-20,0.002549538798336798
2023-06-21,0.0003791650651004139
2023-06-26,0.012642467156997343
2023-06-27,-0.00613470154636902
2023-06-28,-0.004708832714102415
2023-06-29,0.005512078554026938
2023-06-30,-0.002217573597009822
2023-07-03,-0.008480813840886468
2023-07-04,0.0061843988916364025
2023-07-05,-0.0016544769841343185
2023-07-06,-0.0009522043522014623
2023-07-07,0.0013318798133369568
2023-07-10,0.008181338034522947
2023-07-11,0.007150528591538671
2023-07-12,0.006934581827114399
2023-07-13,0.0017167154524761388
2023-07-14,0.0024481069739204424
2023-07-17,-0.007524621798021294
2023-07-18,0.004161440163376193
2023-07-19,0.004353802438023599
2023-07-20,0.004938229759171458
2023-07-21,-0.00014249839597648296
2023-07-24,-0.0063904984755227415
2023-07-25,0.0020442130864708006
2023-07-26,0.01017353078714913
2023-07-27,0.0005392804642991863
