index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
271,SP2607,20260605,4780,4830,4762,4820,6893,29240,33108.276,4802,4806,SP
272,SP2608,20260605,4810,4860,4798,4860,24,229,115.754,4822,4834,SP
273,SP2609,20260605,4804,4862,4788,4846,329628,436658,1590272.692,4824,4836,SP
274,SP2610,20260605,4832,4884,4818,4870,41,261,198.758,4846,4860,SP
275,SP2611,20260605,4822,4878,4802,4858,28440,85127,137593.554,4838,4838,SP
276,SP2612,20260605,4826,4888,4800,4880,311,1174,1508.842,4850,4852,SP
277,SP2701,20260605,5044,5100,5028,5084,4373,23711,22142.044,5062,5058,SP
278,SP2702,20260605,5070,5070,5054,5054,2,37,10.124,5062,5070,SP
279,SP2703,20260605,5060,5122,5050,5104,42,493,213.104,5072,5082,SP
280,SP2704,20260605,5088,5100,5074,5100,14,99,71.2,5084,5122,SP
281,SP2705,20260605,5104,5144,5092,5144,60,426,307.03,5116,5114,SP
270,SP2606,20260608,4780,4780,4688,4780,26,720,123.352,4744,4772,SP
271,SP2607,20260608,4820,4854,4792,4810,5122,28347,24689.386,4820,4802,SP
272,SP2608,20260608,4876,4876,4820,4824,22,227,106.73,4850,4822,SP
273,SP2609,20260608,4860,4886,4818,4844,271796,421644,1318193.218,4848,4824,SP
274,SP2610,20260608,4894,4896,4846,4874,80,258,390.044,4874,4846,SP
275,SP2611,20260608,4870,4898,4824,4852,24799,86568,120388.32,4854,4838,SP
276,SP2612,20260608,4898,4900,4840,4860,89,1158,433.486,4870,4850,SP
277,SP2701,20260608,5062,5108,5034,5058,3832,24010,19411.356,5064,5062,SP
278,SP2702,20260608,,,,5062,0,37,0.0,5062,5062,SP
279,SP2703,20260608,5124,5124,5056,5082,12,500,61.036,5086,5072,SP
280,SP2704,20260608,5140,5140,5082,5098,7,102,35.784,5112,5084,SP
281,SP2705,20260608,5150,5156,5092,5100,71,456,364.186,5128,5116,SP
270,SP2606,20260609,4782,4788,4782,4788.0,20,720,95.696,4784,4744,SP
271,SP2607,20260609,4810,4858,4800,4850.0,7697,26563,37127.112,4822,4820,SP
272,SP2608,20260609,4848,4884,4828,4876.0,26,222,126.11,4850,4850,SP
273,SP2609,20260609,4844,4878,4820,4878.0,267100,413410,1295092.118,4848,4848,SP
274,SP2610,20260609,4886,4904,4858,4896.0,18,259,88.02,4890,4874,SP
275,SP2611,20260609,4844,4896,4830,4892.0,27681,85705,134521.332,4858,4854,SP
276,SP2612,20260609,4882,4904,4846,4904.0,124,1134,605.048,4878,4870,SP
277,SP2701,20260609,5058,5088,5042,5080.0,4264,24430,21590.214,5062,5064,SP
278,SP2702,20260609,5080,5088,5080,5088.0,2,38,10.168,5084,5062,SP
279,SP2703,20260609,5094,5098,5064,5094.0,33,504,167.74,5082,5086,SP
280,SP2704,20260609,5098,5110,5088,5094.0,15,101,76.418,5094,5112,SP
281,SP2705,20260609,5080,5120,5080,5116.0,84,432,429.008,5106,5128,SP
270,SP2606,20260610,,,,4784,0,720,0.0,4784,4784,SP
271,SP2607,20260610,4858,4872,4838,4840,4582,25634,22242.414,4854,4822,SP
272,SP2608,20260610,4896,4900,4870,4870,36,230,175.996,4888,4850,SP
273,SP2609,20260610,4878,4898,4856,4868,235139,403312,1146510.808,4874,4848,SP
274,SP2610,20260610,4904,4926,4894,4908,33,251,161.69,4898,4890,SP
275,SP2611,20260610,4890,4908,4870,4876,24131,84384,117956.084,4888,4858,SP
276,SP2612,20260610,4892,4922,4888,4892,82,1128,401.714,4898,4878,SP
277,SP2701,20260610,5074,5104,5070,5074,3960,24057,20142.444,5086,5062,SP
278,SP2702,20260610,,,,5084,0,38,0.0,5084,5084,SP
279,SP2703,20260610,5094,5120,5076,5108,51,488,260.294,5102,5082,SP
280,SP2704,20260610,5118,5118,5110,5114,5,100,25.57,5114,5094,SP
281,SP2705,20260610,5120,5136,5118,5120,58,406,297.622,5130,5106,SP
