index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
187,SC2706,20260602,576.8,579.6,555,555,5,50,286.0,572,549.1,SC
188,SC2709,20260602,575.3,575.3,562.1,569,8,46,456.67,570.8,549.9,SC
189,SC2712,20260602,560,560,545.1,548.1,13,138,716.55,551.1,535.1,SC
190,SC2803,20260602,545,545,545,545,1,43,54.5,545,540,SC
191,SC2806,20260602,545,545,545,545,1,34,54.5,545,529.7,SC
192,SC2809,20260602,,,,522.2,0,59,0.0,522.2,520,SC
193,SC2812,20260602,,,,536.3,0,47,0.0,536.3,538.2,SC
194,SC2903,20260602,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260602,,,,515.1,0,1,0.0,515.1,505.8,SC
176,SC2607,20260603,595.8,613.5,594.6,611.8,30629,32473,1850264.26,604,606.1,SC
177,SC2608,20260603,597,613.9,596,612.3,10381,19357,628798.57,605.7,607,SC
178,SC2609,20260603,593.2,610.9,593.2,610.0,5288,13930,318918.13,603,605,SC
179,SC2610,20260603,593.5,606.8,591.7,605.5,1862,3790,111915.95,601,601.4,SC
180,SC2611,20260603,589.6,602.6,588.3,600.9,305,782,18121.5,594.1,597.6,SC
181,SC2612,20260603,583.2,598.5,583.2,597.0,1051,6692,62246.08,592.2,590.9,SC
182,SC2701,20260603,581.2,592,579.9,591.4,26,398,1523.38,585.9,588,SC
183,SC2702,20260603,579.3,585,579.3,583.7,4,319,232.79,581.9,580.2,SC
184,SC2703,20260603,569.3,582.2,569.3,580.7,33,237,1901.98,576.3,576,SC
185,SC2704,20260603,,,,573.5,0,9,0.0,573.5,573.5,SC
186,SC2705,20260603,565.3,566.3,562,565.8,5,4,282.15,564.3,569.8,SC
187,SC2706,20260603,578.1,578.1,578.1,578.1,1,51,57.81,578.1,572,SC
188,SC2709,20260603,559.2,559.2,557.9,557.9,2,46,111.71,558.5,570.8,SC
189,SC2712,20260603,551,553.4,551,553.3,3,136,165.77,552.5,551.1,SC
190,SC2803,20260603,,,,545.0,0,43,0.0,545,545,SC
191,SC2806,20260603,,,,545.0,0,34,0.0,545,545,SC
192,SC2809,20260603,,,,526.2,0,59,0.0,526.2,522.2,SC
193,SC2812,20260603,,,,535.0,0,47,0.0,535,536.3,SC
194,SC2903,20260603,,,,523.3,0,56,0.0,523.3,523.3,SC
195,SC2906,20260603,,,,515.1,0,1,0.0,515.1,515.1,SC
176,SC2607,20260604,613.8,614,601,603.6,24928,30622,1516439.64,608.3,604,SC
177,SC2608,20260604,614.4,614.4,602,604,8933,19283,543173.49,608,605.7,SC
178,SC2609,20260604,610.6,611.6,599.6,601.7,4743,14341,287231.5,605.5,603,SC
179,SC2610,20260604,606.4,608.2,596.6,599,1084,3736,65325.78,602.6,601,SC
180,SC2611,20260604,602.4,604,592.6,594.9,185,784,11088.12,599.3,594.1,SC
181,SC2612,20260604,597,599,588.5,591.3,894,6746,52922.73,591.9,592.2,SC
182,SC2701,20260604,593.6,593.6,583,584.4,18,394,1055.13,586.1,585.9,SC
183,SC2702,20260604,586,586,578.2,579,13,316,755.62,581.2,581.9,SC
184,SC2703,20260604,579.2,580.2,572.4,575,72,280,4135.22,574.3,576.3,SC
185,SC2704,20260604,,,,573.5,0,9,0.0,573.5,573.5,SC
186,SC2705,20260604,576.1,576.1,576.1,576.1,1,5,57.61,576.1,564.3,SC
187,SC2706,20260604,574,574.1,566,566,4,52,228.71,571.7,578.1,SC
188,SC2709,20260604,,,,558.5,0,46,0.0,558.5,558.5,SC
189,SC2712,20260604,,,,552.5,0,136,0.0,552.5,552.5,SC
190,SC2803,20260604,,,,545,0,43,0.0,545,545,SC
191,SC2806,20260604,,,,545,0,34,0.0,545,545,SC
