index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
108,AU2606,20260604,973.92,976.94,966.76,974.52,2277,4962,221803.806,974.1,976.76,AU
109,AU2607,20260604,975.32,978.58,968.06,976.52,1901,2180,185301.588,974.74,979.66,AU
110,AU2608,20260604,976.7,980.2,969,977.94,165956,191537,16191721.116,975.66,980.68,AU
111,AU2610,20260604,978.92,982.38,971.62,980.26,32174,53373,3147255.518,978.18,983.06,AU
112,AU2612,20260604,980.68,984.68,973.24,982.46,8031,34002,787301.96,980.32,985.1,AU
113,AU2702,20260604,984.16,987.4,976.82,985,722,6011,70960.734,982.82,987.28,AU
114,AU2704,20260604,985.72,989.96,978.92,986.98,417,3343,41086.012,985.26,989.76,AU
115,AU2706,20260604,988.8,991.86,981.36,989.52,280,342,27655.864,987.7,991.96,AU
108,AU2606,20260605,982.2,984.04,966,970.7,3657,3555,356066.964,973.64,974.1,AU
109,AU2607,20260605,985.74,986.54,967.54,972.38,1658,2129,161948.344,976.76,974.74,AU
110,AU2608,20260605,985.18,987.96,968.88,974.02,196978,191132,19266157.82,978.08,975.66,AU
111,AU2610,20260605,987.18,990.38,971.44,976.46,37178,53544,3643485.972,980,978.18,AU
112,AU2612,20260605,990,992.64,973.68,978.88,8329,34186,817940.214,982.02,980.32,AU
113,AU2702,20260605,992.8,994.78,976.24,981.28,736,6063,72465.234,984.58,982.82,AU
114,AU2704,20260605,994.2,996.56,978.48,983.78,494,3352,48682.346,985.46,985.26,AU
115,AU2706,20260605,996.38,999.26,981.8,985.66,344,345,34015.154,988.8,987.7,AU
108,AU2606,20260608,961.64,963.5,932.48,937.96,4005,2577,378319.86,944.6,973.64,AU
109,AU2607,20260608,965.58,965.62,933.92,940.6,3332,2389,316286.414,949.22,976.76,AU
110,AU2608,20260608,964.96,967.18,934.8,942.2,320792,188517,30520937.604,951.42,978.08,AU
111,AU2610,20260608,967.16,969.5,937.3,944.9,55786,53865,5318675.07,953.4,980,AU
112,AU2612,20260608,969.98,971.8,939.42,946.82,19037,34238,1818457.26,955.22,982.02,AU
113,AU2702,20260608,974.3,974.44,941.9,949.1,2152,6175,206019.236,957.32,984.58,AU
114,AU2704,20260608,972.9,976.12,944.16,951.68,1021,3551,97805.932,957.94,985.46,AU
115,AU2706,20260608,976.68,979.18,948.16,954.12,721,432,69354.694,961.92,988.8,AU
108,AU2606,20260609,944.5,948.98,942.22,943.9,255,2505,24135.948,946.5,944.6,AU
109,AU2607,20260609,945.56,951.56,944.48,946.12,1569,2448,148733.416,947.94,949.22,AU
110,AU2608,20260609,947.48,952.62,945.62,947.04,190012,181455,18033792.796,949.08,951.42,AU
111,AU2610,20260609,950.48,954.9,947.84,949.34,33105,55523,3150129.938,951.54,953.4,AU
112,AU2612,20260609,952.78,957.4,950.26,952.2,10235,34147,976130.79,953.7,955.22,AU
113,AU2702,20260609,954.96,960,953.08,954.42,829,6088,79296.848,956.52,957.32,AU
114,AU2704,20260609,956.76,961.46,955.3,955.96,287,3547,27500.67,958.2,957.94,AU
115,AU2706,20260609,960,964.4,958.3,959.18,337,429,32402.934,961.5,961.92,AU
108,AU2606,20260610,942.74,942.74,907,916,330,2412,30162.336,914,946.5,AU
109,AU2607,20260610,949.06,952.92,910.78,918.18,3479,2534,322751.688,927.7,947.94,AU
110,AU2608,20260610,949.62,954.5,911.8,919.32,346135,181124,32200439.474,930.28,949.08,AU
111,AU2610,20260610,950.82,956.46,914.02,921.5,61754,57952,5750327.148,931.16,951.54,AU
112,AU2612,20260610,953.8,958.88,916.12,923.7,22541,34311,2100348.45,931.78,953.7,AU
113,AU2702,20260610,957.64,961.46,918.72,925.76,1833,6135,171073.866,933.28,956.52,AU
114,AU2704,20260610,958.82,963.36,920.58,927.74,729,3547,68162.062,935,958.2,AU
115,AU2706,20260610,961.68,965.58,923.9,931,550,490,51563.4,937.5,961.5,AU
