index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
36,ZN2606,20260603,25000,25260,25000,25050.0,3950,8030,49613.8625,25120,24805,ZN
37,ZN2607,20260603,25065,25355,25060,25150.0,150723,111784,1900744.1675,25220,24860,ZN
38,ZN2608,20260603,25155,25415,25125,25215.0,44467,74704,562162.2275,25280,24935,ZN
39,ZN2609,20260603,25175,25440,25170,25245.0,13313,19926,168460.46,25305,24985,ZN
40,ZN2610,20260603,25200,25455,25200,25245.0,1527,3670,19333.7725,25320,24995,ZN
41,ZN2611,20260603,25210,25435,25200,25225.0,599,2997,7582.8175,25315,24980,ZN
42,ZN2612,20260603,25190,25425,25170,25225.0,414,1382,5240.9275,25315,24960,ZN
43,ZN2701,20260603,25250,25405,25150,25210.0,45,200,569.4225,25305,24945,ZN
44,ZN2702,20260603,25345,25410,25190,25190.0,12,46,151.885,25310,24925,ZN
45,ZN2703,20260603,25255,25420,25245,25245.0,32,162,405.1625,25320,25020,ZN
46,ZN2704,20260603,25270,25410,25175,25175.0,23,89,290.9975,25300,25050,ZN
47,ZN2705,20260603,25280,25400,25180,25180.0,17,86,215.01,25295,25040,ZN
36,ZN2606,20260604,25050,25190,24715,24750,2545,7415,31603.375,24835,25120,ZN
37,ZN2607,20260604,25100,25280,24770,24800,134203,101447,1677857.43,25000,25220,ZN
38,ZN2608,20260604,25200,25335,24850,24880,43235,77185,541687.5225,25055,25280,ZN
39,ZN2609,20260604,25220,25365,24905,24925,10932,19959,137095.885,25080,25305,ZN
40,ZN2610,20260604,25265,25360,24915,24950,2333,4288,29281.6875,25100,25320,ZN
41,ZN2611,20260604,25245,25340,24905,24945,357,3045,4488.115,25140,25315,ZN
42,ZN2612,20260604,25230,25300,24885,24920,356,1407,4471.555,25120,25315,ZN
43,ZN2701,20260604,25275,25320,24885,24900,65,190,815.9675,25105,25305,ZN
44,ZN2702,20260604,25165,25165,24955,24955,14,39,175.065,25005,25310,ZN
