index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
77,SN2611,20260604,444410,448580,431400,432640,606,439,26804.596,442320,449110,SN
78,SN2612,20260604,444280,448080,431280,431810,302,478,13330.579,441400,449120,SN
79,SN2701,20260604,444580,447590,431310,431660,58,218,2564.887,442220,448560,SN
80,SN2702,20260604,443640,447580,431340,431340,48,224,2118.339,441320,448200,SN
81,SN2703,20260604,445350,448000,432170,433950,140,235,6198.149,442720,449390,SN
82,SN2704,20260604,442880,445810,442870,445540,6,34,266.762,444600,447930,SN
83,SN2705,20260604,446880,447960,431200,431200,24,47,1057.236,440510,449690,SN
72,SN2606,20260605,431040,434510,414660,416860,1474,4892,62393.55,423290,440280,SN
73,SN2607,20260605,433040,436000,415620,417850,292656,46155,12489466.697,426760,441450,SN
74,SN2608,20260605,434950,436950,416500,418870,65239,22757,2783934.98,426720,441940,SN
75,SN2609,20260605,435000,437450,417140,419450,27532,14173,1177357.008,427630,442910,SN
76,SN2610,20260605,434670,437250,417670,419790,3830,3068,163540.888,426990,441010,SN
77,SN2611,20260605,434500,437520,417940,419720,721,438,30855.36,427950,442320,SN
78,SN2612,20260605,433800,437660,418500,420200,625,550,26734.141,427740,441400,SN
79,SN2701,20260605,431000,437820,419000,420700,124,211,5295.979,427090,442220,SN
80,SN2702,20260605,434690,434690,419860,420090,58,224,2463.249,424690,441320,SN
81,SN2703,20260605,437390,437940,419150,420890,39,227,1659.433,425490,442720,SN
82,SN2704,20260605,437000,437000,419610,419990,18,44,761.58,423100,444600,SN
83,SN2705,20260605,438000,438000,420450,420520,24,58,1028.577,428570,440510,SN
72,SN2606,20260608,412670,414470,396000,397370,1454,4456,58656.104,403410,423290,SN
73,SN2607,20260608,413110,415550,396380,398490,320735,40216,12983190.032,404790,426760,SN
74,SN2608,20260608,413870,416470,397550,399410,75561,21019,3063536.923,405430,426720,SN
75,SN2609,20260608,414950,417250,398220,400000,36728,13426,1492464.993,406350,427630,SN
76,SN2610,20260608,417000,417250,399340,400380,3947,3186,160023.975,405430,426990,SN
77,SN2611,20260608,417000,417510,399570,401150,973,523,39565.544,406630,427950,SN
78,SN2612,20260608,418000,418000,400000,402010,668,585,27207.35,407290,427740,SN
79,SN2701,20260608,418000,418600,401740,403070,189,218,7735.196,409260,427090,SN
80,SN2702,20260608,419000,419000,402000,402600,83,217,3394.154,408930,424690,SN
81,SN2703,20260608,416510,416510,402820,402820,40,229,1638.514,409620,425490,SN
82,SN2704,20260608,417790,418060,402140,402880,151,118,6201.24,410670,423100,SN
83,SN2705,20260608,416600,416600,402430,403230,52,67,2128.948,409410,428570,SN
72,SN2606,20260609,402150,404500,396400,404500.0,112,4418,4467.972,398920,403410,SN
73,SN2607,20260609,404760,408310,396000,407770.0,254258,40279,10210591.21,401580,404790,SN
74,SN2608,20260609,405980,409500,397100,408850.0,60063,23223,2418020.192,402580,405430,SN
75,SN2609,20260609,404010,409990,397730,409680.0,25623,13774,1033024.63,403160,406350,SN
76,SN2610,20260609,406510,410790,398500,410150.0,3724,3258,150413.587,403900,405430,SN
77,SN2611,20260609,407700,411100,399570,410620.0,742,494,29950.426,403640,406630,SN
78,SN2612,20260609,407930,411720,400000,411080.0,411,607,16621.008,404400,407290,SN
79,SN2701,20260609,407900,409780,401100,408680.0,68,228,2752.659,404800,409260,SN
80,SN2702,20260609,407480,410230,400880,409160.0,46,219,1868.048,406090,408930,SN
81,SN2703,20260609,405480,412720,401250,412720.0,15,227,610.881,407250,409620,SN
82,SN2704,20260609,406620,406950,402630,406950.0,5,118,202.755,405510,410670,SN
83,SN2705,20260609,407650,413100,401750,413100.0,33,72,1340.336,406160,409410,SN
72,SN2606,20260610,406990,424990,390100,397710,186,4388,7343.642,394810,398920,SN
73,SN2607,20260610,409000,409800,390060,397880,303975,36696,12155225.741,399870,401580,SN
74,SN2608,20260610,410860,410970,391070,398890,80112,22898,3211870.665,400920,402580,SN
75,SN2609,20260610,412210,412210,391800,399680,35822,13755,1438402.807,401540,403160,SN
76,SN2610,20260610,411240,412100,392400,399980,3945,3395,158504.164,401780,403900,SN
77,SN2611,20260610,410190,412940,393440,400790,770,534,31094.943,403830,403640,SN
78,SN2612,20260610,409670,412670,393760,401490,483,606,19490.008,403510,404400,SN
79,SN2701,20260610,411250,413170,394890,402100,119,225,4814.063,404540,404800,SN
80,SN2702,20260610,414390,414390,395390,401880,22,217,882.476,401120,406090,SN
81,SN2703,20260610,412020,413500,395910,402800,32,231,1285.84,401820,407250,SN
82,SN2704,20260610,401210,401910,395420,401910,6,118,238.743,397900,405510,SN
83,SN2705,20260610,413290,413290,395590,403480,65,97,2615.642,402400,406160,SN
