index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
222,BU2608,20260608,4412,4635,4408,4633,35600,96201,161502.575,4536,4415,BU
223,BU2609,20260608,4335,4555,4327,4547,788113,321880,3498822.407,4439,4336,BU
224,BU2610,20260608,4240,4429,4223,4424,36226,62210,156821.03,4328,4235,BU
225,BU2611,20260608,4112,4281,4102,4276,4035,4231,16936.146,4197,4114,BU
226,BU2612,20260608,3957,4135,3957,4126,26578,29319,107686.957,4051,3979,BU
227,BU2701,20260608,3852,4000,3852,3988,2065,1924,8110.025,3927,3860,BU
228,BU2702,20260608,3848,3924,3827,3914,24,130,93.001,3875,3815,BU
229,BU2703,20260608,3804,3900,3800,3885,52,194,200.963,3864,3792,BU
230,BU2704,20260608,3786,3879,3758,3851,14,53,53.381,3812,3754,BU
231,BU2705,20260608,3760,3850,3760,3819,12,12,45.699,3808,3740,BU
232,BU2706,20260608,3738,3835,3724,3812,50,146,189.635,3792,3729,BU
233,BU2709,20260608,3693,3765,3692,3745,24,209,89.673,3736,3699,BU
234,BU2712,20260608,3631,3681,3631,3660,64,293,234.22,3659,3628,BU
235,BU2803,20260608,3613,3700,3613,3645,12,46,43.957,3663,3628,BU
220,BU2606,20260609,4650,4700,4560,4579.0,462,8076,2129.141,4608,4644,BU
221,BU2607,20260609,4649,4649,4553,4589.0,56885,84435,261445.007,4596,4585,BU
222,BU2608,20260609,4580,4590,4494,4529.0,23589,95892,107013.881,4536,4536,BU
223,BU2609,20260609,4502,4512,4412,4450.0,624196,313061,2783121.43,4458,4439,BU
224,BU2610,20260609,4377,4386,4286,4319.0,20958,62351,90708.073,4328,4328,BU
225,BU2611,20260609,4222,4240,4147,4178.0,1412,4303,5915.846,4189,4197,BU
226,BU2612,20260609,4080,4090,4003,4034.0,16605,28691,67095.482,4040,4051,BU
227,BU2701,20260609,3930,3965,3881,3900.0,829,1821,3250.631,3921,3927,BU
228,BU2702,20260609,3871,3871,3792,3821.0,25,133,95.668,3826,3875,BU
229,BU2703,20260609,3845,3873,3775,3823.0,43,204,164.004,3814,3864,BU
230,BU2704,20260609,3806,3809,3778,3779.0,6,55,22.778,3796,3812,BU
231,BU2705,20260609,3781,3786,3738,3738.0,7,12,26.343,3763,3808,BU
232,BU2706,20260609,3781,3799,3730,3730.0,16,150,60.195,3762,3792,BU
233,BU2709,20260609,3721,3721,3685,3685.0,9,205,33.336,3704,3736,BU
234,BU2712,20260609,3635,3638,3610,3631.0,18,287,65.364,3631,3659,BU
235,BU2803,20260609,3618,3643,3614,3630.0,24,42,87.04,3626,3663,BU
220,BU2606,20260610,4581,4679,4560,4560,961,7342,4456.043,4636,4608,BU
221,BU2607,20260610,4563,5077,4530,4559,62090,83425,284298.448,4578,4596,BU
222,BU2608,20260610,4523,4587,4471,4503,31333,96253,141677.417,4521,4536,BU
223,BU2609,20260610,4450,4504,4386,4417,681181,312975,3023530.207,4438,4458,BU
224,BU2610,20260610,4321,4368,4256,4277,19125,62104,82355.299,4306,4328,BU
225,BU2611,20260610,4176,4225,4125,4137,1526,4315,6364.81,4170,4189,BU
226,BU2612,20260610,4035,4078,3986,4005,18929,29275,76190.29,4025,4040,BU
227,BU2701,20260610,3895,3957,3868,3879,931,1682,3629.457,3898,3921,BU
228,BU2702,20260610,3828,3857,3802,3818,22,147,84.086,3822,3826,BU
229,BU2703,20260610,3809,3846,3760,3797,50,215,190.435,3808,3814,BU
230,BU2704,20260610,3753,3787,3753,3787,9,49,33.915,3768,3796,BU
231,BU2705,20260610,3738,3780,3706,3780,15,21,56.069,3737,3763,BU
232,BU2706,20260610,3748,3780,3729,3732,36,157,134.917,3747,3762,BU
233,BU2709,20260610,3700,3726,3664,3696,29,219,107.27,3698,3704,BU
234,BU2712,20260610,3636,3650,3590,3650,18,295,65.115,3617,3631,BU
235,BU2803,20260610,3641,3641,3580,3609,23,49,82.892,3604,3626,BU
