index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
219,FU2706,20260604,3476,3476,3416,3421,105,116,360.842,3436,3448,FU
208,FU2607,20260605,4132,4210,4115,4153,15481,26265,64372.908,4158,4218,FU
209,FU2608,20260605,3920,4029,3920,3982,2424,6332,9659.29,3984,4054,FU
210,FU2609,20260605,3799,3890,3790,3827,236797,191427,908745.601,3837,3908,FU
211,FU2610,20260605,3723,3784,3698,3728,5872,27378,21968.067,3741,3805,FU
212,FU2611,20260605,3630,3695,3611,3647,7019,28754,25667.404,3656,3720,FU
213,FU2612,20260605,3599,3625,3570,3588,1388,4399,4984.662,3591,3662,FU
214,FU2701,20260605,3516,3559,3500,3528,6622,14651,23358.236,3527,3593,FU
215,FU2702,20260605,3481,3511,3436,3493,34,409,118.727,3491,3555,FU
216,FU2703,20260605,3480,3490,3443,3468,266,2078,922.609,3468,3524,FU
217,FU2704,20260605,3440,3468,3426,3440,66,406,227.183,3442,3482,FU
218,FU2705,20260605,3414,3449,3400,3418,602,1366,2059.032,3420,3463,FU
219,FU2706,20260605,3402,3406,3383,3387,101,159,343.056,3396,3436,FU
208,FU2607,20260608,4144,4178,4060,4110,49182,21494,202727.458,4121,4158,FU
209,FU2608,20260608,3979,4118,3916,4089,8433,6555,34053.204,4038,3984,FU
210,FU2609,20260608,3827,4025,3769,3993,394525,210080,1539310.251,3901,3837,FU
211,FU2610,20260608,3725,3920,3678,3889,7497,28161,28505.262,3802,3741,FU
212,FU2611,20260608,3651,3828,3595,3799,9657,29868,35858.413,3713,3656,FU
213,FU2612,20260608,3580,3751,3537,3735,1705,4298,6217.283,3646,3591,FU
214,FU2701,20260608,3520,3685,3480,3672,12829,16113,46155.749,3597,3527,FU
215,FU2702,20260608,3493,3648,3451,3618,125,425,442.114,3536,3491,FU
216,FU2703,20260608,3462,3607,3430,3593,957,2058,3373.914,3525,3468,FU
217,FU2704,20260608,3444,3561,3403,3548,173,380,604.516,3494,3442,FU
218,FU2705,20260608,3410,3536,3380,3524,1214,1411,4206.078,3464,3420,FU
219,FU2706,20260608,3388,3480,3341,3478,150,160,511.976,3413,3396,FU
208,FU2607,20260609,4044,4044,3805,3840.0,30212,17303,117574.2,3891,4121,FU
209,FU2608,20260609,4000,4000,3794,3816.0,7068,5772,27392.698,3875,4038,FU
210,FU2609,20260609,3895,3900,3715,3738.0,362332,200820,1376455.597,3798,3901,FU
211,FU2610,20260609,3800,3800,3639,3656.0,6724,28834,24913.881,3705,3802,FU
212,FU2611,20260609,3690,3710,3571,3591.0,7902,30121,28734.7,3636,3713,FU
213,FU2612,20260609,3673,3673,3529,3546.0,1830,4054,6546.727,3577,3646,FU
214,FU2701,20260609,3602,3602,3464,3487.0,11854,14235,41744.757,3521,3597,FU
215,FU2702,20260609,3529,3533,3439,3468.0,110,429,384.052,3491,3536,FU
216,FU2703,20260609,3540,3540,3422,3435.0,596,2073,2069.088,3471,3525,FU
217,FU2704,20260609,3494,3494,3407,3424.0,113,384,389.558,3447,3494,FU
218,FU2705,20260609,3480,3480,3383,3394.0,1173,1453,4012.755,3420,3464,FU
219,FU2706,20260609,3413,3422,3357,3358.0,118,187,399.222,3383,3413,FU
208,FU2607,20260610,3800,3821,3663,3728,28410,16312,106314.644,3742,3891,FU
209,FU2608,20260610,3809,3809,3678,3733,6877,6377,25743.955,3743,3875,FU
210,FU2609,20260610,3728,3756,3641,3677,356089,209525,1315117.808,3693,3798,FU
211,FU2610,20260610,3649,3673,3574,3606,8861,30033,32045.222,3616,3705,FU
212,FU2611,20260610,3584,3607,3513,3546,8593,31440,30541.821,3554,3636,FU
213,FU2612,20260610,3536,3553,3480,3508,1807,4251,6339.901,3508,3577,FU
214,FU2701,20260610,3467,3499,3420,3452,12751,14879,44088.122,3457,3521,FU
215,FU2702,20260610,3439,3476,3410,3432,273,559,939.39,3440,3491,FU
216,FU2703,20260610,3431,3448,3384,3405,500,2090,1707.484,3414,3471,FU
217,FU2704,20260610,3424,3429,3373,3399,92,385,312.428,3395,3447,FU
218,FU2705,20260610,3380,3404,3346,3368,682,1488,2301.323,3374,3420,FU
219,FU2706,20260610,3348,3376,3327,3335,118,238,394.809,3345,3383,FU
